ID,full_name,first_apperance,description,image
1009538,Iron Patriot (James Rhodes),39896,"U.S. Air Force pilot and Tony Stark's friend who has his own suit of Iron Man armor nicknamed ""War Machine.""",http://i.annihil.us/u/prod/marvel/i/mg/6/70/526035f38cd5d/portrait_incredible.jpg
1010844,Ironclad,null,null,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c0035ccf2128/portrait_incredible.jpg
1009372,J. Jonah Jameson,30885,null,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/5269582835689/portrait_incredible.jpg
1010736,Jack Flag,null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/50/4c003787cd7e1/portrait_incredible.jpg
1010786,Jack Murdock,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010766,Jack O' Lantern,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011251,Jack Power,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011288,Jackal,30322,null,http://i.annihil.us/u/prod/marvel/i/mg/f/e0/4c002e7012876/portrait_incredible.jpg
1011259,Jackpot,17581,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010775,James Buchanan Barnes,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010777,James Howlett,null,null,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c00374780cc6/portrait_incredible.jpg
1011343,Jamie Braddock,35296,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010329,Jane Foster,17498,null,http://i.annihil.us/u/prod/marvel/i/mg/b/90/4ce5a22b0d5f1/portrait_incredible.jpg
1010878,"Janus, the Nega-Man",null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009597,Jasper Sitwell,17515,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011344,Jazinda,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/00/4c002e3dbc0b3/portrait_incredible.jpg
1009496,Jean Grey,6965,null,http://i.annihil.us/u/prod/marvel/i/mg/f/30/4bc654cf9d0ac/portrait_incredible.jpg
1009327,Jean Grey,41193,null,http://i.annihil.us/u/prod/marvel/i/mg/f/d0/528d3412090b4/portrait_incredible.jpg
1010946,Jean Grey (Ultimate),15770,null,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/53176f424c100/portrait_incredible.jpg
1009604,Jennifer Smith,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011404,Jeryn Hogarth,17258,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010667,Jessica Drew,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009378,Jessica Jones,37255,null,http://i.annihil.us/u/prod/marvel/i/mg/d/00/5390e41260345/portrait_incredible.jpg
1009373,Jetstream,13822,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009374,Jigsaw,6580,null,http://i.annihil.us/u/prod/marvel/i/mg/6/30/4ce188192a0b6/portrait_incredible.jpg
1011105,Jimmy Woo,6318,Jimmy Woo is a former FBI and SHIELD agent from the '50s who now leads the Agents of Atlas in the present.,http://i.annihil.us/u/prod/marvel/i/mg/8/30/4c0030a8ec05b/portrait_incredible.jpg
1009375,Joan the Mouse,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009376,Jocasta,7057,null,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c003eac7419a/portrait_incredible.jpg
1011171,John Farson,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010812,John Jameson,null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/90/4c7c641e86d14/portrait_incredible.jpg
1009500,John Porter,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009721,John Wraith,null,A mutant with teleportation powers Wraith served with Wolverine Sabretooth Maverick and Silver Fox in Team X a covert operations unit formed by Weapon X.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009196,Johnny Blaze,null,null,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c003442a3ea6/portrait_incredible.jpg
1009630,Johnny Storm,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009380,Joseph,39737,null,http://i.annihil.us/u/prod/marvel/i/mg/1/00/5260339868b8c/portrait_incredible.jpg
1010938,Joshua Kane,null,null,http://i.annihil.us/u/prod/marvel/i/mg/5/70/4c003423be2c7/portrait_incredible.jpg
1010937,Josiah X,20499,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011033,Joystick,1738,null,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/4c0032437ece7/portrait_incredible.jpg
1009381,Jubilee,20731,null,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/4e7a2148b6e59/portrait_incredible.jpg
1010936,Jubilee (Age of Apocalypse),null,null,http://i.annihil.us/u/prod/marvel/i/mg/4/03/53616326ca627/portrait_incredible.jpg
1009382,Juggernaut,23252,null,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/528d340442cca/portrait_incredible.jpg
1010772,Jule Carpenter,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010679,Julian Keller,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011314,Junta,20497,null,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4c002e5a298b8/portrait_incredible.jpg
1010760,Justice,17490,null,http://i.annihil.us/u/prod/marvel/i/mg/6/90/4c0037678b4ff/portrait_incredible.jpg
1011310,Justin Hammer,null,null,http://i.annihil.us/u/prod/marvel/i/mg/e/e0/4ce18ab1be1f6/portrait_incredible.jpg
1011081,Ka-Zar,16889,null,http://i.annihil.us/u/prod/marvel/i/mg/9/40/4dcc503738d3d/portrait_incredible.jpg
1011193,Kabuki,586,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009384,Kang,12653,null,http://i.annihil.us/u/prod/marvel/i/mg/4/30/52695ed19538d/portrait_incredible.jpg
1014983,Karen O'Malley,null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4cd05c8be4587/portrait_incredible.jpg
1011357,Karen Page,15620,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011386,Karma,40802,null,http://i.annihil.us/u/prod/marvel/i/mg/5/00/50febe78aacca/portrait_incredible.jpg
1009385,Karnak,37287,null,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/52740e5d96fcc/portrait_incredible.jpg
1010752,Karolina Dean ,1678,null,http://i.annihil.us/u/prod/marvel/i/mg/d/50/4c00377435871/portrait_incredible.jpg
1010783,Kat Farrell,15855,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010810,Kate Bishop,null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/60/4c0035f5b8c95/portrait_incredible.jpg
1011250,Katie Power,null,null,http://i.annihil.us/u/prod/marvel/i/mg/c/90/4ce5a5bf6b872/portrait_incredible.jpg
1011319,Ken Ellis,null,Former Daily Bugle and current DB! reporter Ken Ellis first made a splash during the public debut of Ben Reilly as the Scarlet Spider providing the new costumed hero with his name following a pitched battle with Venom.,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c002e50c1a87/portrait_incredible.jpg
1009386,Khan,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010893,Kid Colt,25599,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011397,Killer Shrike,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011289,Killmonger,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011116,Killraven,23254,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009388,King Bedlam,18057,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010842,King Cobra,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009389,Kingpin,5997,null,http://i.annihil.us/u/prod/marvel/i/mg/9/60/526034fb5aff7/portrait_incredible.jpg
1011308,Kinsey Walden,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009508,Kitty Pryde,660,null,http://i.annihil.us/u/prod/marvel/i/mg/4/03/5261677b30b64/portrait_incredible.jpg
1017476,Kitty Pryde (X-Men: Battle of the Atom),null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/60/52d72adad132a/portrait_incredible.jpg
1009390,Klaw,17762,null,http://i.annihil.us/u/prod/marvel/i/mg/9/20/526034e1c6ede/portrait_incredible.jpg
1010818,Komodo (Melati Kusuma),15869,null,http://i.annihil.us/u/prod/marvel/i/mg/a/30/535ff55a6d8f6/portrait_incredible.jpg
1011147,Korath,null,null,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c002f7453eaa/portrait_incredible.jpg
1011080,Korg,4446,null,http://i.annihil.us/u/prod/marvel/i/mg/3/70/5269581a55d0c/portrait_incredible.jpg
1011312,Korvac,29214,null,http://i.annihil.us/u/prod/marvel/i/mg/6/00/4ce5a6396201b/portrait_incredible.jpg
1009391,Kraven the Hunter,6488,null,http://i.annihil.us/u/prod/marvel/i/mg/f/e0/527410063de71/portrait_incredible.jpg
1011148,Kree,22292,null,http://i.annihil.us/u/prod/marvel/i/mg/8/50/53a0b4b5c40f1/portrait_incredible.jpg
1015017,Krista Starr,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011178,Kronos,null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/90/4c7c623c74db8/portrait_incredible.jpg
1011029,Kulan Gath,17510,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011058,Kylun,null,null,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c003108ee445/portrait_incredible.jpg
1009392,La Nuit,17961,null,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4c003d76b5ec6/portrait_incredible.jpg
1011327,Lady Bullseye,36788,null,http://i.annihil.us/u/prod/marvel/i/mg/9/90/4ce5a67d44f61/portrait_incredible.jpg
1009393,Lady Deathstrike,12695,null,http://i.annihil.us/u/prod/marvel/i/mg/9/60/535ff2c1ef191/portrait_incredible.jpg
1011014,Lady Mastermind,null,null,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c00326f63d4c/portrait_incredible.jpg
1014977,Lady Ursula,null,null,http://i.annihil.us/u/prod/marvel/i/mg/c/40/4cd053ea971ed/portrait_incredible.jpg
1014976,Lady Vermin,null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4cd053529dd41/portrait_incredible.jpg
1009394,Lake,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009395,Landau,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009397,Lava-Man,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011100,Layla Miller,21211,null,http://i.annihil.us/u/prod/marvel/i/mg/3/00/52740e37c104f/portrait_incredible.jpg
1009398,Leader,8557,null,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/52b0d25c3dbb9/portrait_incredible.jpg
1011092,Leech,35509,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009399,Legion,12754,null,http://i.annihil.us/u/prod/marvel/i/mg/3/30/526547cc31b36/portrait_incredible.jpg
1011403,"Lei Kung, The Thunderer",15864,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009166,Lenny Balinger,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011186,Leo (Zodiac),null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010340,Leopardon,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011375,Leper Queen,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1014988,Lester,null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/80/4cd060cb94659/portrait_incredible.jpg
1011421,Lethal Legion,39772,null,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c002e13dd271/portrait_incredible.jpg
1010977,Lieutenant Marcus Stone,11779,null,http://i.annihil.us/u/prod/marvel/i/mg/5/30/4c0032b127cf1/portrait_incredible.jpg
1009401,Lifeguard,15056,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011408,Lightning Lords of Nepal,16534,null,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c002e24a1794/portrait_incredible.jpg
1010450,Lightspeed,15848,null,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4c7c643921b8e/portrait_incredible.jpg
1009236,Lila Cheney,10361,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009402,Lilandra,17518,null,http://i.annihil.us/u/prod/marvel/i/mg/6/20/52740ff3f2c50/portrait_incredible.jpg
1011074,Lilith,23299,null,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/52740fe6287e4/portrait_incredible.jpg
1011257,Lily Hollister,23078,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010337,Lionheart,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010854,Living Lightning,17490,null,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035c72cc26/portrait_incredible.jpg
1011036,Living Mummy,7742,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011059,Living Tribunal,5084,null,http://i.annihil.us/u/prod/marvel/i/mg/2/a0/4c0031062f91f/portrait_incredible.jpg
1009403,Liz Osborn,22865,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009404,Lizard,6879,null,http://i.annihil.us/u/prod/marvel/i/mg/f/50/528d33efe2cae/portrait_incredible.jpg
1010939,Lizard (Ultimate),15769,null,http://i.annihil.us/u/prod/marvel/i/mg/2/60/4c0034207bd80/portrait_incredible.jpg
1011414,Loa,30344,null,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/52740fd40a2cc/portrait_incredible.jpg
1009405,Lockheed,38,null,http://i.annihil.us/u/prod/marvel/i/mg/7/20/4c7c6465c79c5/portrait_incredible.jpg
1009406,Lockjaw,6965,null,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4c003d64a5a99/portrait_incredible.jpg
1010363,Logan,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009407,Loki,43504,null,http://i.annihil.us/u/prod/marvel/i/mg/d/90/526547f509313/portrait_incredible.jpg
1017299,Loki (LEGO Marvel Super Heroes),null,null,http://i.annihil.us/u/prod/marvel/i/mg/3/20/5239c4e1c5351/portrait_incredible.jpg
1010768,Loners,15848,null,http://i.annihil.us/u/prod/marvel/i/mg/3/00/4c0037581a64e/portrait_incredible.jpg
1009408,Longshot,12725,null,http://i.annihil.us/u/prod/marvel/i/mg/5/60/4c003d6176aa1/portrait_incredible.jpg
1010940,Longshot (Ultimate),null,null,http://i.annihil.us/u/prod/marvel/i/mg/5/40/4c00341b3ec43/portrait_incredible.jpg
1011145,Lord Hawal,null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4c002f7d355de/portrait_incredible.jpg
1014980,Lord Tyger,null,null,http://i.annihil.us/u/prod/marvel/i/mg/1/b0/4cd05ab2bd5ee/portrait_incredible.jpg
1011283,Lords of Avalon,6168,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009260,Lorna Dane,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009409,Luckman,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011405,Lucky Pierre,16534,null,http://i.annihil.us/u/prod/marvel/i/mg/a/e0/4c002e2ce2ba0/portrait_incredible.jpg
1010751,Lucy in the Sky,null,null,http://i.annihil.us/u/prod/marvel/i/mg/d/50/4c00377435871/portrait_incredible.jpg
1009215,Luke Cage,37255,null,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/5112d8b6e596c/portrait_incredible.jpg
1011200,Luminals,null,null,http://i.annihil.us/u/prod/marvel/i/mg/8/b0/4c002f1f80d5c/portrait_incredible.jpg
1010896,Lyja,16003,null,http://i.annihil.us/u/prod/marvel/i/mg/3/40/4c003594c52e8/portrait_incredible.jpg
1011068,M (Monet St. Croix),3046,null,http://i.annihil.us/u/prod/marvel/i/mg/b/80/4c0030eabc66f/portrait_incredible.jpg
1011004,M.O.D.A.M.,12789,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011320,M.O.D.O.G.,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010726,M.O.D.O.K.,23645,null,http://i.annihil.us/u/prod/marvel/i/mg/0/03/526034ba37851/portrait_incredible.jpg
1017321,M.O.D.O.K. (Iron Man 3 - The Official Game),null,null,http://i.annihil.us/u/prod/marvel/i/mg/c/00/5239c14fcddc0/portrait_incredible.jpg
1009418,Ma Gnuci,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009314,Mac Gargan,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010851,Mach IV,2222,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010805,Machine Man,17490,null,http://i.annihil.us/u/prod/marvel/i/mg/f/d0/4c003727804b4/portrait_incredible.jpg
1009411,Mad Thinker,24420,null,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/52740faf0d0fb/portrait_incredible.jpg
1009412,Madame Hydra,null,null,http://i.annihil.us/u/prod/marvel/i/mg/c/20/4d5c39a54b1dd/portrait_incredible.jpg
1010352,Madame Masque,29931,null,http://i.annihil.us/u/prod/marvel/i/mg/5/00/4ce5a251c1100/portrait_incredible.jpg
1010796,Madame Web (Julia Carpenter),null,null,http://i.annihil.us/u/prod/marvel/i/mg/2/30/4c00373114b4b/portrait_incredible.jpg
1010724,Maddog,5997,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009509,Madelyne Pryor,2371,null,http://i.annihil.us/u/prod/marvel/i/mg/c/50/528d33ddaef70/portrait_incredible.jpg
1011205,Madripoor,null,null,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/4c7c6221db444/portrait_incredible.jpg
1009413,Madrox,829,null,http://i.annihil.us/u/prod/marvel/i/mg/9/30/52740fc5a4c7c/portrait_incredible.jpg
1011053,Maelstrom,33864,null,http://i.annihil.us/u/prod/marvel/i/mg/f/20/4c003114d6700/portrait_incredible.jpg
1011328,Maestro,null,null,http://i.annihil.us/u/prod/marvel/i/mg/4/30/4d278ee344785/portrait_incredible.jpg
1010867,Magdalene,17490,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009414,Maggott,13886,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010942,Magik (Amanda Sefton),36504,null,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/4c003414d6535/portrait_incredible.jpg
1009415,Magik (Illyana Rasputin),41189,null,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/52695ca8391cc/portrait_incredible.jpg
1011135,Maginty,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009416,Magma (Amara Aquilla),19630,null,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4c003d55e4ce8/portrait_incredible.jpg
1009417,Magneto,12676,null,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/5261a7e53f827/portrait_incredible.jpg
1010944,Magneto (Age of Apocalypse),38523,null,http://i.annihil.us/u/prod/marvel/i/mg/d/70/53176f5026364/portrait_incredible.jpg
1010945,Magneto (House of M),2420,null,http://i.annihil.us/u/prod/marvel/i/mg/3/60/53176f6222dd5/portrait_incredible.jpg
1010943,Magneto (Ultimate),18474,null,http://i.annihil.us/u/prod/marvel/i/mg/6/60/53176fa65e0e3/portrait_incredible.jpg
1017477,Magneto (X-Men: Battle of the Atom),null,null,http://i.annihil.us/u/prod/marvel/i/mg/c/20/52d72b0f5dcd5/portrait_incredible.jpg
1010904,Magus (Adam Warlock),39980,null,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c00358c0575c/portrait_incredible.jpg
1011364,Magus (Technarch),37592,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011085,Major Mapleleaf,1647,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010725,Makkari,4311,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009242,Malcolm Colcord,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011229,Malice (Earth-161),null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009420,Man-Thing,8090,null,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4ce5a043191dc/portrait_incredible.jpg
1010811,Man-Wolf,6788,null,http://i.annihil.us/u/prod/marvel/i/mg/6/90/4c7c641e86d14/portrait_incredible.jpg
1009421,Mandarin,7451,null,http://i.annihil.us/u/prod/marvel/i/mg/a/50/535feda892f68/portrait_incredible.jpg
1011243,Mandrill,null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4c002efee8164/portrait_incredible.jpg
1009422,Mandroid,1587,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009423,Manta,1587,null,http://i.annihil.us/u/prod/marvel/i/mg/f/90/4c003d5308145/portrait_incredible.jpg
1011026,Mantis,16191,null,http://i.annihil.us/u/prod/marvel/i/mg/3/20/52740fa12e826/portrait_incredible.jpg
1009424,Marauders,29474,null,http://i.annihil.us/u/prod/marvel/i/mg/e/70/52b0d48aaecb1/portrait_incredible.jpg
1015018,Marcus Van Sciver,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011335,Maria Hill,30885,null,http://i.annihil.us/u/prod/marvel/i/mg/a/00/535ff3f5397cb/portrait_incredible.jpg
1009735,Mariko Yashida,39443,Mariko Yashida was the daughter of Japanese crimelord Lord Shingen leader of Clan Yashida and one-time fiance of Wolverine.,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c00393d65a55/portrait_incredible.jpg
1009425,Marrow,17491,null,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003d4ce6711/portrait_incredible.jpg
1011173,Marten Broadcloak,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011263,Martin Li,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011350,Marvel Apes,22927,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009427,Marvel Boy,6318,null,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4c003d4a0e1c0/portrait_incredible.jpg
1011002,Marvel Zombies,4812,null,http://i.annihil.us/u/prod/marvel/i/mg/c/40/4ce5a430d93fd/portrait_incredible.jpg
1011417,Marvex,21152,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009708,Mary Jane Watson,37895,Mary Jane Watson was the guiding light in Peter Parker's life and their love had overcome countless obstacles.,http://i.annihil.us/u/prod/marvel/i/mg/2/03/528d33d000749/portrait_incredible.jpg
1010993,Mary Jane Watson (House of M),1409,Mary Jane Watson always wanted to be an actress but all the roles seemed to go to mutants until her former high school friend and world famous performer Peter Parker asked her to play his love interest in his newest movie upon the release of which made her America's sweetheart and one of the only human movies stars able to launch her own solo projects.,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c003291616a1/portrait_incredible.jpg
1011203,Mary Jane Watson (Ultimate),38400,null,http://i.annihil.us/u/prod/marvel/i/mg/e/f0/4ce5a53fae2a5/portrait_incredible.jpg
1010869,Masked Marvel (Unrevealed),5993,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010367,Masque,17515,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010732,Master Chief,33836,null,http://i.annihil.us/u/prod/marvel/i/mg/c/30/4ce5a2b669c3a/portrait_incredible.jpg
1009433,Master Mold,1147,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009434,Mastermind,23249,null,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4c003d43b02ab/portrait_incredible.jpg
1011279,Masters of Evil,7343,null,http://i.annihil.us/u/prod/marvel/i/mg/9/30/4c002e75e67db/portrait_incredible.jpg
1010877,Mathemanic,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009677,Matsu'o Tsurayaba,null,Tsurayaba became leader of a faction of the ninja clan the Hand finding himself at odds with his lover Kwannon who was an assassin for rival crimelord Nyoirin.,http://i.annihil.us/u/prod/marvel/i/mg/1/c0/4ce5a1efc3b2c/portrait_incredible.jpg
1009463,Matthew Murdock,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010793,Mattie Franklin,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009436,Mauler,12653,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010947,Maverick (Chris Bradley),null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/60/4c7c63f89c100/portrait_incredible.jpg
1009437,Maverick (Christoph Nord),null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011305,Maximus,null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/80/52740f7c6f0b7/portrait_incredible.jpg
1009490,May Parker,37895,null,http://i.annihil.us/u/prod/marvel/i/mg/c/30/535fec80bb4a6/portrait_incredible.jpg
1009438,Medusa,6882,null,http://i.annihil.us/u/prod/marvel/i/mg/c/30/537bb549bebd0/portrait_incredible.jpg
1011399,Meggan,37590,null,http://i.annihil.us/u/prod/marvel/i/mg/5/20/4c002e2fa3070/portrait_incredible.jpg
